province,city,terminal_name,address,lat,lng,timetable_url
경기도,안성시,죽산시외버스터미널,대한민국 안성시 죽산시외버스터미널,37.076393,127.427134,https://transportation.asamaru.net/시외버스/시간표/죽산시외버스터미널/
경기도,안성시,중앙대,대한민국 안성시 중앙대입구,37.012254,127.226258,https://transportation.asamaru.net/시외버스/시간표/중앙대안성캠퍼스정류소/
경기도,안성시,풍림아파트(안성),대한민국 경기도 안성시 공도읍 서동대로 4079,36.9997487,127.1585237,https://transportation.asamaru.net/시외버스/시간표/풍림아파트-안성/
경기도,안양시 동안구,범계역정류소,대한민국 안양시 범계역정류소,37.390503,126.9502,https://transportation.asamaru.net/시외버스/시간표/범계역정류소/
경기도,안양시 동안구,의왕내손동,대한민국 경기도 의왕시 내손1동,37.3788606,126.9760471,https://transportation.asamaru.net/시외버스/시간표/의왕내손동/
경기도,안양시 동안구,인덕원역,대한민국 안양시 인덕원역4번출구,37.400807,126.976384,https://transportation.asamaru.net/시외버스/시간표/인덕원역/
경기도,안양시 동안구,호계시외버스정류소,대한민국 경기도 안양시 동안구 호계동 918-24,37.3851989,126.9510398,https://transportation.asamaru.net/시외버스/시간표/호계시외버스정류장/
경기도,안양시 만안구,관악역정류소,대한민국 안양시 관악역,37.41957800000001,126.908476,https://transportation.asamaru.net/시외버스/시간표/관악역터미널/
경기도,안양시 만안구,안양시외버스정류장 하행,대한민국 안양시 안양시외버스정류장(하행),37.401905,126.918551,https://transportation.asamaru.net/시외버스/시간표/안양시외버스정류장-하행/
경기도,안양시 만안구,안양역시외버스정류장,대한민국 경기도 안양시 만안구 안양로314번길 27,37.401141,126.9215767,https://transportation.asamaru.net/시외버스/시간표/안양역시외버스터미널/
경기도,양평군,양평버스터미널,대한민국 양평군 양평시외버스터미널,37.4910755,127.5017675,https://transportation.asamaru.net/시외버스/시간표/양평시외버스터미널/
경기도,양평군,용문버스터미널,대한민국 양평군 용문버스터미널,37.483605,127.592181,https://transportation.asamaru.net/시외버스/시간표/용문시외버스터미널/
경기도,여주시,가남태평버스정류소,대한민국 여주시 경기도 여주군 가남면 태평로 56 (태평리),37.2049119,127.5439994,https://transportation.asamaru.net/시외버스/시간표/태평시외버스터미널/
경기도,여주시,여주대정류소,대한민국 여주시 여주대정류소,37.26784,127.63767,https://transportation.asamaru.net/시외버스/시간표/여주대정류소/
경기도,여주시,여주종합터미널,대한민국 여주시 여주종합터미널,37.2909468,127.6349138,https://transportation.asamaru.net/시외버스/시간표/여주종합터미널/
경기도,오산시,교육지원청사거리(오산),대한민국 수원시 수원시청사거리,37.264362,127.025602,https://transportation.asamaru.net/시외버스/시간표/교육지원청사거리-오산/
경기도,오산시,세교2지구7단지,대한민국 오산시 세교2지구7단지,37.149521,127.053536,https://transportation.asamaru.net/시외버스/시간표/세교2지구7단지/
경기도,오산시,세교고인돌공원,대한민국 오산시 세교고인돌공원,37.174919,127.049594,https://transportation.asamaru.net/시외버스/시간표/세교고인돌공원/
경기도,오산시,세교한신더휴,대한민국 경기도 오산시 초평중앙로 10 한신더휴,37.1357266,127.0504679,https://transportation.asamaru.net/시외버스/시간표/세교한신더휴/
경기도,오산시,세마역정류장,대한민국 오산시 세마역,37.1878476,127.0430124,https://transportation.asamaru.net/시외버스/시간표/세마역터미널/
경기도,오산시,오산대역후문,대한민국 오산시 오산대역후문,37.168944,127.064284,https://transportation.asamaru.net/시외버스/시간표/오산대역후문/
경기도,오산시,오산시청,대한민국 경기도 오산시 성호대로 141,37.1497727,127.0770233,https://transportation.asamaru.net/시외버스/시간표/오산시청/
경기도,오산시,오산역환승센터,대한민국 오산시 오산역환승센터,37.146249,127.066961,https://transportation.asamaru.net/시외버스/시간표/오산역환승센터/
경기도,오산시,오산초등학교,대한민국 경기도 오산시 가수로 16,37.14483750000001,127.0499188,https://transportation.asamaru.net/시외버스/시간표/오산초등학교/
경기도,오산시,운암주공1단지,대한민국 경기도 오산시 운암로 122,37.1574318,127.0800872,https://transportation.asamaru.net/시외버스/시간표/운암주공1단지/
경기도,오산시,운암주공5단지,대한민국 오산시 운암주공5단지,37.146242,127.07518,https://transportation.asamaru.net/시외버스/시간표/운암주공5단지/
경기도,오산시,호반써밋라포레(오산),대한민국 경기도 오산시 죽담로 108,37.1648224,127.0511341,https://transportation.asamaru.net/시외버스/시간표/호반써밋라포레-오산/
경기도,용인시 기흥구,강남대역,대한민국 용인시 강남대,37.270197,127.126007,https://transportation.asamaru.net/시외버스/시간표/강남대역/
경기도,용인시 기흥구,신갈영덕시외버스정류장,대한민국 용인시 신갈영덕시외버스정류장,37.2699571,127.096889,https://transportation.asamaru.net/시외버스/시간표/신갈영덕시외버스정류장/
경기도,용인시 기흥구,신갈용인정류소,대한민국 경기도 용인시 기흥구 신갈동 469-29,37.2714769,127.1045168,https://transportation.asamaru.net/시외버스/시간표/신갈고속시외버스정류소/
경기도,용인시 기흥구,영통입구(인천방면),대한민국 인천광역시,37.4751578,126.6312666,https://transportation.asamaru.net/시외버스/시간표/영통입구-인천방면/
경기도,용인시 기흥구,영통입구정류소,대한민국 용인시 신갈고속시외버스정류소,37.271326,127.1041235,https://transportation.asamaru.net/시외버스/시간표/영통입구터미널/
경기도,용인시 기흥구,용인기흥역시외버스정류소,대한민국 용인시 기흥역시외버스정류소,37.274726,127.116121,https://transportation.asamaru.net/시외버스/시간표/기흥역시외버스정류소/
경기도,용인시 수지구,죽전(경전),대한민국 경기도 용인시 수지구 포은대로 536 죽전,37.324583,127.107398,https://transportation.asamaru.net/시외버스/시간표/죽전-경전/
경기도,용인시 처인구,명지대,대한민국 경기도 용인시 처인구,37.2033411,127.2529419,https://transportation.asamaru.net/시외버스/시간표/명지대/
경기도,용인시 처인구,에버랜드,대한민국 경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2939104,127.2025664,https://transportation.asamaru.net/시외버스/시간표/에버랜드(주차장)/
경기도,용인시 처인구,용인공용버스터미널,대한민국 용인시 김량장동 용인터미널,37.231763,127.209618,https://transportation.asamaru.net/시외버스/시간표/용인공용버스터미널/
경기도,용인시 처인구,용인대,대한민국 경기도 용인시 처인구 용인대학로 134,37.2266747,127.1681805,https://transportation.asamaru.net/시외버스/시간표/용인대/
경기도,용인시 처인구,용인정류소,대한민국 용인시 신갈고속시외버스정류소,37.271326,127.1041235,https://transportation.asamaru.net/시외버스/시간표/용인정류소/
경기도,의왕시,고천시외버스정류장,대한민국 의왕시 의왕시고천시외버스정류장,37.348896,126.973288,https://transportation.asamaru.net/시외버스/시간표/고천터미널/
경기도,의왕시,의왕TG,대한민국 경기도 의왕시 왕곡동 260,37.3474228,126.9844473,https://transportation.asamaru.net/시외버스/시간표/의왕tg/
경기도,의왕시,의왕고천,대한민국 경기도 의왕시 고천동,37.3454169,126.9694423,https://transportation.asamaru.net/시외버스/시간표/의왕고천/
경기도,의정부시,만가대사거리,의정부시 만가대사거리,37.7302389,127.0855377,https://transportation.asamaru.net/시외버스/시간표/만가대사거리/
경기도,의정부시,의정부시외버스터미널,대한민국 의정부시 의정부시외버스터미널,37.746736,127.056648,https://transportation.asamaru.net/시외버스/시간표/의정부시외버스터미널/
경기도,의정부시,의정부역정류장,대한민국 의정부시 의정부,37.7387295,127.0458908,https://transportation.asamaru.net/시외버스/시간표/의정부역/
경기도,의정부시,이마트의정부점,대한민국 경기도 의정부시 민락로 210,37.7430556,127.1022222,https://transportation.asamaru.net/시외버스/시간표/이마트의정부점/
경기도,의정부시,청구아파트(민락동),대한민국 의정부시 청구아파트,37.737393,127.095661,https://transportation.asamaru.net/시외버스/시간표/청구아파트-민락동/
경기도,의정부시,푸른마당근린공원,대한민국 경기도 의정부시 민락동 328 푸른마당근린공원,37.7482722,127.1078147,https://transportation.asamaru.net/시외버스/시간표/푸른마당근린공원/
경기도,이천시,아미리정류소,대한민국 이천시 아미리정류소,37.25327,127.488948,https://transportation.asamaru.net/시외버스/시간표/아미리정류소/
경기도,이천시,오천(이천시),대한민국 경기도 이천시,37.2891308,127.4530256,https://transportation.asamaru.net/시외버스/시간표/오천/
경기도,이천시,오천리더웰아파트정류장,대한민국 이천시 오천리더웰아파트,37.250815,127.359455,https://transportation.asamaru.net/시외버스/시간표/오천리더웰아파트/
경기도,이천시,이천종합터미널,대한민국 이천시 중리동 이천종합터미널,37.277744,127.446913,https://transportation.asamaru.net/시외버스/시간표/이천종합터미널/
경기도,이천시,이황리정류소,대한민국 이천시 이황리정류소,37.162291,127.575222,https://transportation.asamaru.net/시외버스/시간표/이황리정류소/
경기도,이천시,장호원정류소,대한민국 이천시 이황리정류소,37.162291,127.575222,https://transportation.asamaru.net/시외버스/시간표/장호원시외버스터미널/
경기도,평택시,송탄시외버스터미널,대한민국 경기도 평택시 지산로 25,37.0794318,127.0576683,https://transportation.asamaru.net/시외버스/시간표/송탄시외버스터미널/
경기도,평택시,숙성리정류소,대한민국 평택시 숙성리정류소,37.007675,126.98141,https://transportation.asamaru.net/시외버스/시간표/숙성리정류소/
경기도,평택시,안중버스터미널,대한민국 평택시 안중읍 안중버스터미널(시외),36.9777642,126.9232502,https://transportation.asamaru.net/시외버스/시간표/안중버스터미널/
경기도,평택시,안중오거리정류소,평택시 안중오거리,36.9896044,126.93274,https://transportation.asamaru.net/시외버스/시간표/안중오거리정류소/
경기도,평택시,태평아파트,대한민국 평택시,37.0164918,127.0336461,https://transportation.asamaru.net/시외버스/시간표/태평아파트/
경기도,평택시,평택대정류소,대한민국 평택시 평택대정류소,36.9932,127.13305,https://transportation.asamaru.net/시외버스/시간표/평택대정류소/
경기도,평택시,평택시외버스터미널,대한민국 평택시 평택시외버스터미널,36.990656,127.0882165,https://transportation.asamaru.net/시외버스/시간표/평택시외버스터미널/
경기도,평택시,평택호,평택시 아산호,36.9462494,126.9856527,https://transportation.asamaru.net/시외버스/시간표/평택호/
경기도,포천시,대진대정류소,대한민국 포천시 대진대정류소,37.85433800000001,127.166893,https://transportation.asamaru.net/시외버스/시간표/대진대정류소/
경기도,포천시,송우리정류소,대한민국 경기도 포천시 소흘읍 송우리,37.8317448,127.1385053,https://transportation.asamaru.net/시외버스/시간표/송우리시외버스터미널/
경기도,포천시,신북정류소,대한민국 경기도 포천시 군내면 상성북리 697,37.9018064,127.2253834,https://transportation.asamaru.net/시외버스/시간표/신북시외버스정류소/
경기도,포천시,양문정류소,대한민국 포천시 양문정류소,38.001216,127.242399,https://transportation.asamaru.net/시외버스/시간표/양문정류소/
경기도,포천시,운천정류소,대한민국 경기도 포천시 영북면 운천로,38.0915888,127.2652063,https://transportation.asamaru.net/시외버스/시간표/운천시외버스터미널/
경기도,포천시,이동정류소,대한민국 포천시 이동정류소,38.035756,127.366623,https://transportation.asamaru.net/시외버스/시간표/이동정류소/
경기도,포천시,일동버스터미널,대한민국 포천시 일동버스터미널,37.957455,127.317442,https://transportation.asamaru.net/시외버스/시간표/일동버스터미널/
경기도,포천시,포천시외버스터미널,대한민국 경기도 포천시 신읍동 42-11 포천시외버스터미널,37.8975,127.203615,https://transportation.asamaru.net/시외버스/시간표/포천시외버스터미널/
경기도,하남시,하남시버스환승공영차고지,대한민국 하남시 천현동 하남시버스환승공영차고지,37.538855,127.229924,https://transportation.asamaru.net/시외버스/시간표/하남시버스환승공영차고지/
경기도,화성시,동탄역,대한민국 경기도 화성시 동탄면 청계리 산20-1 동탄역,37.199327,127.0970177,https://transportation.asamaru.net/시외버스/시간표/동탄역/
경기도,화성시,향남환승터미널,대한민국 화성시 향남환승터미널,37.132971,126.921895,https://transportation.asamaru.net/시외버스/시간표/향남환승터미널/
인천광역시,미추홀구,인천종합터미널,대한민국 인천광역시 미추홀구 연남로 35 인천종합터미널,37.441546,126.701496,https://transportation.asamaru.net/시외버스/시간표/인천종합터미널/
인천광역시,중구,인천공항T1정류장,대한민국 인천광역시 인천공항T1,37.4487261,126.4511545,https://transportation.asamaru.net/시외버스/시간표/인천공항터미널/
인천광역시,중구,인천공항T2정류장,대한민국 인천광역시 중구 공항로 272 인천국제공항제2여객터미널청사,37.4688875,126.433359,https://transportation.asamaru.net/시외버스/시간표/인천공항2터미널/
대전광역시,대덕구,신탄진역정류장,대한민국 대전광역시 신탄진역,36.450017,127.428081,https://transportation.asamaru.net/시외버스/시간표/신탄진역/
대전광역시,동구,대전복합터미널,대한민국 대전광역시 대전복합터미널,36.3516567,127.4374114,https://transportation.asamaru.net/시외버스/시간표/대전복합터미널/
대전광역시,동구,대전신흥정류장,대한민국 대전광역시 신흥동시외버스정류장,36.3224535,127.4449795,https://transportation.asamaru.net/시외버스/시간표/대전신흥/
대전광역시,서구,관저건양대병원시외버스정류소,대한민국 대전광역시 관저.건양대병원정류소,36.3024169,127.3397015,https://transportation.asamaru.net/시외버스/시간표/관저-건양대병원정류소/
대전광역시,서구,대전청사시외버스둔산정류소(승차),대한민국 대전광역시 둔산2동 고속버스둔산(청사)정류장,36.361462,127.390504,https://transportation.asamaru.net/시외버스/시간표/대전청사시외버스둔산정류소/
대전광역시,서구,도마동시외버스정류소,대한민국 대전광역시 서구 도마동,36.31909,127.372474,https://transportation.asamaru.net/시외버스/시간표/대전도마동터미널/
대전광역시,유성구,대전도룡동정류소,대한민국 대전광역시 유성구 도룡동,36.38141299999999,127.3833177,https://transportation.asamaru.net/시외버스/시간표/대전도룡고속시외버스정류장/
대전광역시,유성구,북대전IC시외버스정류소,대한민국 대전광역시,36.4129206,127.3784346,https://transportation.asamaru.net/시외버스/시간표/북대전ic시외버스정류소/
대전광역시,유성구,유성복합터미널,대한민국 대전광역시 유성구 구암동 81-1,36.3562813,127.330509,https://transportation.asamaru.net/시외버스/시간표/유성복합터미널/
대전광역시,유성구,자운대정류소,대한민국 대전광역시 유성구 자운로97번길 410,36.4135189,127.3380601,https://transportation.asamaru.net/시외버스/시간표/자운대터미널/
대전광역시,중구,대전서남부터미널,대한민국 대전광역시 대전서남부터미널,36.312983,127.388103,https://transportation.asamaru.net/시외버스/시간표/대전서남부터미널/
대전광역시,중구,부사동정류장,대한민국 대전광역시 중구 중촌동 번지 지하층 99-3 1호,36.3396937,127.4117533,https://transportation.asamaru.net/시외버스/시간표/부사동시외버스정류장/
대구광역시,군위군,군위버스터미널,대한민국 경상북도 군위군,36.2360107,128.5666676,https://transportation.asamaru.net/시외버스/시간표/군위시외버스공용터미널/
대구광역시,남구,대구서부정류장,대한민국 대구광역시 남구 대명11동 1135-1 서부정류장,35.8367364,128.5577961,https://transportation.asamaru.net/시외버스/시간표/서부정류장/
대구광역시,달성군,현풍공영버스정류장,대한민국 대구광역시 달성군 현풍읍 비슬로 680,35.6970583,128.4392262,https://transportation.asamaru.net/시외버스/시간표/현풍시외버스터미널/
대구광역시,동구,대구공항정류소,대한민국 대구광역시 대구공항정류소,35.899607,128.637728,https://transportation.asamaru.net/시외버스/시간표/대구공항정류소/
대구광역시,동구,대구용계정류소,대한민국 대구광역시 시외고속버스 용계정류소,35.874866,128.679247,https://transportation.asamaru.net/시외버스/시간표/시외고속버스용계정류소/
대구광역시,동구,동대구터미널,대한민국 대구광역시 동대구역복합환승센터앞,35.877557,128.629909,https://transportation.asamaru.net/시외버스/시간표/동대구터미널/
대구광역시,서구,대구북부시외버스터미널,대한민국 대구광역시 대구북부시외버스터미널,35.884246,128.555225,https://transportation.asamaru.net/시외버스/시간표/대구북부시외버스터미널/
대구광역시,서구,서대구역,대한민국 대구광역시 서대구역,35.881484,128.539954,https://transportation.asamaru.net/시외버스/시간표/서대구역/
울산광역시,남구,공업탑시외버스정류장,대한민국 울산광역시 남구 신정동 1127-11,35.5327667,129.3050295,https://transportation.asamaru.net/시외버스/시간표/공업탑시외버스터미널/
울산광역시,남구,울산고속버스터미널,대한민국 울산광역시 남구 삼산로 288,35.5373937,129.3393885,https://transportation.asamaru.net/시외버스/시간표/울산고속버스터미널/
울산광역시,남구,울산공업탑,대한민국 울산광역시 남구 신정동 118-10,35.532239,129.307554,https://transportation.asamaru.net/시외버스/시간표/울산공업탑/
울산광역시,남구,울산법원앞,대한민국 울산광역시 법원앞,35.53532300000001,129.288785,https://transportation.asamaru.net/시외버스/시간표/울산법원앞/
울산광역시,남구,울산시외버스터미널,대한민국 울산광역시 남구 삼산동 1481-15 울산시외버스터미널,35.5365477,129.3396948,https://transportation.asamaru.net/시외버스/시간표/울산시외버스터미널/
울산광역시,남구,울산신복정류소,대한민국 울산광역시 신복환승센터,35.550868,129.263194,https://transportation.asamaru.net/시외버스/시간표/신복환승센터/
